knr,aar,knavn,pm2,Menn_ya_p,Kvinner_ya_p,Total_ya_p,inc_k1,inc_k5,uni_k_mf,uni_k_m,uni_k_f,uni_l_mf,uni_l_m,uni_l_f,Trade_p
0214,2016,Ås,31644,60.833938388134015,59.89733718318896,60.37278854254423,18.1,24.7,25.3,20.9,29.8,17,18.9,15,110150
0214,2017,Ås,35509,61.31611316113161,60.21821233738984,60.773537951057655,18.8,24.8,26.9,22.5,31.4,17,18.9,15.1,105790
0215,2008,Frogn,24661,58.929593589009734,58.39878737770429,58.65917865917866,14.6,30.400000000000002,23.9,21.3,26.3,7.5,9.8,5.3,65884
0215,2009,Frogn,27207,58.651399491094146,57.89974188289635,58.26809837201247,14.7,29.5,24,20.9,26.8,7.7,9.8,5.7,60619
0215,2010,Frogn,27788,58.50188310782536,57.65463571716087,58.07003145944467,14.3,29.700000000000003,24.4,21.2,27.4,8,10,6.2,61052
0215,2011,Frogn,26667,58.13153549807375,57.354890007951234,57.735925475901176,14.5,29.799999999999997,24.8,21.4,27.9,8.1,9.8,6.5,62712
0215,2012,Frogn,28497,57.56596661281637,57.377685736474234,57.46997492411244,14.600000000000001,28.900000000000002,25,21.8,28.1,8.3,9.8,7,63425
0215,2013,Frogn,30676,57.357793321895215,57.36188545362392,57.35988105242743,14.5,28.6,25.2,21.9,28.2,8.6,10,7.4,61074
0215,2014,Frogn,31770,57.246942492844134,57.26988102692548,57.258630591538505,15,28.2,25.5,22.1,28.7,9.1,10.5,7.9,61824
0215,2015,Frogn,32973,57.337662337662344,57.40321769733534,57.37097598364844,15.7,27.8,25.7,22.1,29.2,9.5,10.7,8.3,64719
0215,2016,Frogn,36622,57.27425832361705,57.1715145436309,57.22204523733673,16.5,27.700000000000003,26.3,22.5,29.9,9.7,10.9,8.6,66250
0215,2017,Frogn,42433,57.378740970072236,57.35202102365161,57.36517817442673,16.2,28,26.8,22.9,30.4,10.2,11.3,9.1,69940
0216,2008,Nesodden,26331,58.58817841170071,59.34845840605003,58.97557505335547,15.3,28,26.7,22.7,30.5,11.3,12.8,9.9,37456
0216,2009,Nesodden,26135,58.99940440738535,59.62903595145409,59.32045069764727,15.600000000000001,27.3,27,22.6,31.1,11.8,13.3,10.3,37504
0216,2010,Nesodden,26924,58.97133419841926,59.48596550557998,59.23449388978557,15.9,27.799999999999997,27.2,22.9,31.3,12.1,13.5,10.8,37545
0216,2011,Nesodden,28103,59.065354884047785,59.496491032638964,59.28632600628033,15.600000000000001,28,27.8,23.5,31.8,12.6,13.9,11.5,39610
0216,2012,Nesodden,28913,58.477110651023686,58.88096544157981,58.683811555954854,15.5,27.700000000000003,28.1,23.7,32.3,13,14.1,12,45080
0216,2013,Nesodden,31427,58.46328969834946,59.00358189514816,58.73985998444271,16.5,27.200000000000003,28.1,23.7,32.1,13.6,14.5,12.8,46068
0216,2014,Nesodden,32422,58.12080536912752,59.05739018916319,58.59977045417282,16.3,27.3,28.5,24.2,32.5,14.3,14.8,13.8,46472
0216,2015,Nesodden,35635,57.815275310834814,58.86373344724477,58.349662529936865,15.9,27.7,29,24.7,33,14.9,15.2,14.6,47577
0216,2016,Nesodden,37361,57.906263688129656,58.70824992097777,58.31498684422488,16,27.200000000000003,29.4,24.9,33.6,15.5,15.7,15.2,47592
0216,2017,Nesodden,41036,58.044300378173965,58.58123569794051,58.31787588107478,16.3,26.9,29.4,24.6,34,16,16,15.9,49439
0217,2008,Oppegård,25353,58.268972464741445,57.75897143787127,58.00999958679394,12.4,35.099999999999994,26.7,24.3,28.9,10.1,13,7.2,82709
0217,2009,Oppegård,24532,58.492279745685735,57.64338852891768,58.061108402405324,12.2,35,26.8,24.3,29.2,10.4,13.3,7.7,88206
0217,2010,Oppegård,28366,58.19638623170632,57.45790846573393,57.820914717466444,12,35,27.4,24.7,29.9,10.8,13.6,8.2,91307
0217,2011,Oppegård,29957,58.096475556277404,56.90547107697132,57.49042756860242,12.3,35.1,27.6,24.9,30.2,11.1,13.6,8.7,91377
0217,2012,Oppegård,30743,57.908975175047736,56.81747992588018,57.35501567398119,12.8,34.6,28,25.1,30.8,11.6,13.9,9.3,90415
0217,2013,Oppegård,31433,57.649632755117985,56.429927838966954,57.031159727304235,13.1,34.4,28.5,25.5,31.4,11.9,14.1,9.8,83485
0217,2014,Oppegård,32644,57.72558714462299,55.923672150852674,56.812035802704244,13.5,34.3,28.7,25.6,31.6,12.4,14.3,10.5,91913
0217,2015,Oppegård,36094,57.49809305873379,55.97624350408314,56.72686230248307,13.399999999999999,34.2,29.1,26,32.1,13,14.6,11.4,76453
0217,2016,Oppegård,39234,57.65433029320871,55.7264325323475,56.68109883547328,13.2,34.4,29.5,26.6,32.4,13.5,15.2,11.9,74182
0217,2017,Oppegård,41831,56.981103779244144,55.75739818341635,56.362086853416336,13.3,34.3,29.8,26.8,32.7,13.9,15.5,12.3,72577
0219,2008,Bærum,30517,58.201168219882426,56.45964194558587,57.31154756620802,14.600000000000001,35.8,30,26.4,33.4,16.2,21.1,11.6,68206
0219,2009,Bærum,30660,58.302034137815625,56.64723344897886,57.458523245214224,14.6,35.3,30.2,26.6,33.5,16.5,21.2,12.2,68055
0219,2010,Bærum,33552,58.0136308673189,56.61386872914128,57.30085511585876,14.7,35.6,30.4,26.6,33.8,16.8,21.2,12.7,67925
0219,2011,Bærum,35478,58.09974189123332,56.731607012163245,57.403647518818325,15.3,35.5,30.6,26.7,34.3,17.2,21.5,13.3,67759
0219,2012,Bærum,37208,58.193731184699836,56.54526965304469,57.358348837006176,15.100000000000001,35.3,31.1,27,35,17.8,21.8,14,68099
0219,2013,Bærum,38583,58.234548831074164,56.54588554012868,57.37977493422011,15.3,35.3,31.3,27.2,35.2,18.3,22.2,14.7,68292
0219,2014,Bærum,39927,58.31494689311919,56.72560336654413,57.50919148649104,15.5,35.5,31.1,26.9,35.1,19.1,22.4,15.8,72006
0219,2015,Bærum,41599,58.468120805369125,56.86338708357207,57.655881012553344,15.5,35.7,31.2,27.1,35.2,19.9,23.1,16.9,75324
0219,2016,Bærum,46982,58.34929651892463,56.92969963749353,57.63232745937816,15.4,35.7,31.5,27.3,35.5,20.4,23.5,17.6,76823
0219,2017,Bærum,51567,58.26966621597407,57.00324172402229,57.63015289336172,15.2,35.400000000000006,31.6,27.4,35.7,20.9,23.9,18.1,79044
0220,2008,Asker,26257,58.301024912671295,56.91265676751889,57.59608480405125,13.7,37,29.6,26.3,32.8,14.3,18.8,9.9,85951
0220,2009,Asker,26403,58.22072922171058,56.84102413616022,57.52102090929385,13.8,36.3,29.7,26.3,33,14.6,19,10.3,86421
0220,2010,Asker,28973,57.94510385756677,56.834038246032605,57.38242132435055,14.3,36.400000000000006,30,26.4,33.4,14.9,19.2,10.8,91980
0220,2011,Asker,30495,57.98814402810304,56.8214336814995,57.39816221691628,14.3,35.9,30,26.5,33.4,15.4,19.5,11.4,94933
0220,2012,Asker,31818,57.93392275476966,56.85022799017888,57.38657501727285,14.3,35.7,30.6,26.9,34.1,15.7,19.7,11.9,98760
0220,2013,Asker,33547,58.118877927184634,56.737515120096774,57.42275941342436,14.600000000000001,35.5,30.8,27,34.6,16.2,19.9,12.6,99827
0220,2014,Asker,33768,58.03985331765031,56.76474585485186,57.396551133052206,14.8,35.5,30.5,26.6,34.3,16.9,20.2,13.7,100454
0220,2015,Asker,36397,58.09027542803005,56.84112336342739,57.460845042050664,15,35.3,30.7,26.7,34.7,17.5,20.6,14.5,107755
0220,2016,Asker,40638,58.06581463218276,56.946690873081366,57.501746913785645,14.8,35.6,30.8,26.8,34.7,18,20.9,15.2,113016
0220,2017,Asker,44246,57.98663932799788,57.03434502177258,57.50810286109146,14.399999999999999,35.5,31.1,27,35.2,18.5,21.3,15.7,116429
0221,2008,Aurskog-Høland,13370,59.99149056871366,57.58928571428571,58.79957127545552,18.5,15.8,12.5,9.5,15.4,2,2.7,1.3,46827
0221,2009,Aurskog-Høland,13068,60.076099210822996,57.39167374681393,58.737109761265714,19.1,15.5,12.7,9.7,15.7,2.1,2.7,1.5,46448
0221,2010,Aurskog-Høland,13473,60.094352712640486,57.66897135600395,58.891842731215895,19.4,15.5,13.3,10,16.5,2.1,2.7,1.6,48898
0221,2011,Aurskog-Høland,13841,60.31724511930586,57.414553472987876,58.87780207763805,19.7,14.7,13.5,10,16.9,2.3,2.9,1.7,51776
0221,2012,Aurskog-Høland,14471,60.48333554640818,56.86194738269595,58.691714189869174,19.4,15.3,13.8,10.2,17.4,2.5,2.9,2.1,52040
0221,2013,Aurskog-Høland,15469,60.11396011396012,56.61979304855399,58.38794233289646,20.1,14.5,14.2,10.3,18,2.5,2.9,2.1,52481
0221,2014,Aurskog-Høland,16306,59.65068842427333,56.37408568443051,58.03225806451613,19.4,14.3,14.8,10.9,18.9,3.1,3.5,2.7,53175
0221,2015,Aurskog-Høland,16786,59.85419808949221,56.64092664092664,58.26656492432913,19.299999999999997,14.6,15.2,11,19.5,3.2,3.4,3.1,51838
0221,2016,Aurskog-Høland,18398,59.45945945945946,56.32008154943935,57.9112730928742,19.200000000000003,15.399999999999999,15.5,11.1,20.1,3.5,3.7,3.3,51143
0221,2017,Aurskog-Høland,20383,59.40291202740732,56.2523469770935,57.84556366786289,18.7,15.700000000000001,15.7,10.8,20.7,3.7,3.8,3.5,51030
0226,2008,Sørum,16974,60.32119617887305,59.056122448979586,59.696057146859026,13.7,26.299999999999997,18.9,15.7,22.1,4.4,5.2,3.6,26181
0226,2009,Sørum,17215,60.87472006323278,59.03958645082302,59.97189131307723,13.7,26.7,19.7,16.3,23.1,4.6,5.4,3.8,29126
0226,2010,Sørum,18146,60.585817060637204,58.99802241265656,59.8021992322207,13.4,26.1,20,16.3,23.7,4.9,5.6,4.2,30746
0226,2011,Sørum,18673,60.55380742605412,58.59708048055807,59.588167792936375,14.5,26,20.8,17,24.7,5.2,5.7,4.6,30609
0226,2012,Sørum,19892,60.79251784395767,58.493408662900194,59.65446522901,14.2,25.5,21.2,17.4,25,5.5,6.1,4.9,34396
0226,2013,Sørum,21989,60.891029500301016,58.103747828245226,59.51842571655565,14.8,24.9,21.9,17.9,25.8,5.7,6.2,5.3,37225
0226,2014,Sørum,23100,60.805134189031506,58.217537134643024,59.52831303936635,14.8,25,22,17.8,26.3,6.4,6.9,5.9,38378
0226,2015,Sørum,24606,60.60571032250607,57.845461009717944,59.24278775820704,14.600000000000001,25.2,22.5,18.1,27.1,6.8,7.1,6.5,39001
0226,2016,Sørum,26087,60.542066629023154,57.8365160689334,59.209998280112366,14,25.7,22.9,18.6,27.4,6.7,6.9,6.5,31165
0226,2017,Sørum,28258,60.37420648179085,57.58692148284595,59.00367959241438,13.9,26.1,23.2,18.8,27.8,7.2,7.2,7.2,31910
0227,2008,Fet,18455,61.23584343333995,58.985801217038535,60.12245307638262,13.1,27.9,17.9,14.8,21.1,4.8,6.2,3.3,22833
0227,2009,Fet,17751,60.86446313318991,58.91364902506964,59.89742578163527,13.7,27.6,18.1,14.8,21.4,5.2,6.4,3.9,23048
0227,2010,Fet,18653,60.475914103308185,58.98599329256263,59.73823012307091,13.8,27.4,18.5,15.1,22,5.3,6.6,4,25675
0227,2011,Fet,18728,60.09870918754746,59.074181677319395,59.59160195570894,13.5,26.8,19.2,15.4,22.9,5.4,6.7,4.2,24526
0227,2012,Fet,19963,59.75992613111727,58.837075417386295,59.307359307359306,13.7,26.5,19.6,15.6,23.7,5.8,6.9,4.7,26138
0227,2013,Fet,21957,59.711191335740075,59.25996204933587,59.49121184088807,13.7,26.200000000000003,20.2,16.1,24.3,6,7,5.1,24648
0227,2014,Fet,21482,60.19091391196747,59.32109070673345,59.7664735698769,13.5,26.4,20.3,16.4,24.5,6.6,7.5,5.8,25300
0227,2015,Fet,24183,59.74613110763346,58.75550660792952,59.26422001964461,13.3,27.1,20.3,16.1,24.7,7.1,7.7,6.4,25994
0227,2016,Fet,27711,59.54459852764937,58.828845111151274,59.19641287146122,12.899999999999999,27.4,21.1,16.7,25.7,7.4,8,6.8,26321
0227,2017,Fet,29309,59.47084597236265,58.779576587795766,59.134573777585466,13,28.2,21.7,17,26.6,7.6,8.1,7.2,28134
0228,2008,Rælingen,21010,63.46897931954636,62.714979650781146,63.08893594494441,13.2,24.799999999999997,19.1,16.1,22,5.4,7.2,3.6,13067
0228,2009,Rælingen,20317,63.065655244572326,62.48863488764774,62.7761485826002,13,24.2,19.5,16.3,22.6,5.4,7,3.9,12663
0228,2010,Rælingen,22515,62.68637532133676,62.23274868774805,62.45911102559168,13.5,23.9,20.1,16.7,23.4,5.7,7.1,4.2,13637
0228,2011,Rælingen,24237,62.06983805668016,61.863772455089816,61.96608040201005,14,24.5,20.6,17.2,23.9,5.9,7.3,4.6,13474
0228,2012,Rælingen,25956,61.56785406138297,61.75996028298374,61.663574520717376,13.8,24.4,21.2,17.8,24.6,6.1,7.2,4.9,13750
0228,2013,Rælingen,27834,61.151515151515156,61.46878824969401,61.30937880633374,14.100000000000001,23.8,21.5,17.9,25,6.4,7.7,5.2,16130
0228,2014,Rælingen,28778,61.1624053030303,60.732232591529076,60.948470784243725,14.799999999999999,23.5,22,18.2,25.8,7.2,8.1,6.2,17863
0228,2015,Rælingen,31736,61.20938836859753,60.578725398313026,60.896130346232184,14.5,23.6,22.6,18.3,26.8,7.5,8.4,6.6,19263
0228,2016,Rælingen,35944,60.99452554744526,60.24486024486024,60.62205899231034,14.700000000000001,23.7,23.4,19,27.7,7.8,8.6,7,21655
0228,2017,Rælingen,37769,60.557233971131254,59.854429659956786,60.20868584320361,15.2,24.2,23.7,19.2,28.2,8,8.7,7.4,22984
0229,2008,Enebakk,16046,62.63933121019109,61.10084206202505,61.88213888608107,14.1,24,15.2,12.7,17.8,3.1,3.7,2.4,27584
0229,2009,Enebakk,15632,62.2036533229693,60.79488715797883,61.50891362158968,14,23.7,15.9,13.2,18.7,3.1,3.8,2.4,27430
0229,2010,Enebakk,16594,61.88358151228003,60.33966033966034,61.12421383647799,14.1,23.7,16.2,13.3,19.1,3.2,3.8,2.7,29888
0229,2011,Enebakk,17757,61.23035645841318,59.97224425059476,60.61196647826934,14.8,22.9,16.5,13.4,19.7,3.3,3.8,2.8,30990
0229,2012,Enebakk,18487,60.565754964406146,59.35133035540881,59.96948603032326,14.399999999999999,22.5,16.9,13.4,20.5,3.5,3.9,3.1,32621
0229,2013,Enebakk,19865,60.69235064209939,58.97435897435898,59.84848484848485,14.8,21.5,17.3,13.6,21.1,3.5,3.8,3.1,34918
0229,2014,Enebakk,20882,60.033413773900136,58.6371444932239,59.34500282326369,14.9,21.1,18,14.2,21.9,4.2,4.5,3.9,35581
0229,2015,Enebakk,21239,59.77032446226759,58.570345089116415,59.182156133829,15,21.6,18.3,14.2,22.6,4.4,4.5,4.2,38861
0229,2016,Enebakk,24407,60.10879419764279,58.13258636788049,59.13523459061637,14.8,22.1,18.7,14.8,22.7,4.8,4.8,4.9,41651
0229,2017,Enebakk,26170,60.29042667622804,58.3660497289213,59.34840303834539,14.5,21.2,19,15.1,23.1,4.9,4.9,4.9,43099
0230,2008,Lørenskog,24813,61.213304775103936,60.77351523875086,60.992685147395854,14.2,28,21.4,18.9,23.8,6,7.7,4.4,87036
0230,2009,Lørenskog,24802,60.70497703859997,60.675892746818235,60.69040247678018,15,27.5,21.7,18.9,24.4,6.2,8,4.5,92541
0230,2010,Lørenskog,25700,60.63021088769004,60.476306492873675,60.55300947143294,15.3,26.9,22.1,19.2,24.9,6.5,8.1,4.9,100190
0230,2011,Lørenskog,28375,60.3688843643332,60.11800830874827,60.24378527681038,15.399999999999999,26.9,22.4,19.4,25.3,6.8,8.3,5.4,99081
0230,2012,Lørenskog,28776,60.38849855346283,59.647030765561645,60.019579340828855,15.399999999999999,26.8,23.1,20,26.1,7.1,8.5,5.7,104195
0230,2013,Lørenskog,29520,60.421125701394104,59.19685316738097,59.81351981351981,15.9,26.1,23.4,20.3,26.3,7.3,8.6,6.1,104770
0230,2014,Lørenskog,30960,60.2052516913198,58.904665314401626,59.55846326771766,16.200000000000003,25.9,23.7,20.7,26.7,7.9,9,6.7,105482
0230,2015,Lørenskog,33859,59.953690630823964,58.61060119320789,59.28740146276217,15.7,25.7,24.1,20.7,27.5,8.4,9.6,7.3,109704
0230,2016,Lørenskog,38289,60.06663753550361,58.94241417497231,59.50835899692037,15.8,25.5,24.5,20.9,28.1,8.8,9.8,7.8,108000
0230,2017,Lørenskog,40640,60.348203418532044,59.327894537792425,59.843340640538955,15.7,25.3,24.9,21.1,28.8,9.3,10.1,8.5,117596
0231,2008,Skedsmo,22848,61.04890210830198,59.32399931283284,60.17856368916049,15.5,24.299999999999997,20.1,17.9,22.2,5.8,7.7,4,114090
0231,2009,Skedsmo,23248,61.15353090893404,59.13484055009154,60.13756749807149,15.700000000000001,24,20.3,18,22.5,6.1,7.9,4.3,111146
0231,2010,Skedsmo,24708,60.988362287063595,58.945307618611245,59.96060599710831,16,23.5,20.6,18.2,23,6.3,8.1,4.6,107832
0231,2011,Skedsmo,26310,61.08248485098314,58.94337157555219,60.00779455201838,16.6,23.299999999999997,21,18.4,23.4,6.6,8.3,5,109010
0231,2012,Skedsmo,26846,61.18712273641851,58.36284610431422,59.775041249144834,16.2,23.6,21.3,18.5,23.9,7,8.5,5.5,113561
0231,2013,Skedsmo,28136,61.13309067890489,58.39404497941083,59.764109870972845,16.9,23,21.6,18.7,24.4,7.2,8.6,5.8,118721
0231,2014,Skedsmo,29605,61.021989201032945,58.56028092079594,59.789403766507775,16.700000000000003,22.9,21.9,19,24.8,7.7,9.1,6.4,122526
0231,2015,Skedsmo,32396,60.84565941299466,58.46557782153751,59.653939101014984,16.7,22.799999999999997,22.2,19.2,25.2,8.1,9.3,6.9,127070
0231,2016,Skedsmo,35002,60.85979742593862,58.16450875856817,59.51220440958075,16.5,23.5,22.6,19.5,25.6,8.5,9.6,7.4,128738
0231,2017,Skedsmo,37540,60.97762426790809,58.28078078078078,59.62910128388017,16.5,23.5,23.3,20,26.6,8.8,9.8,7.8,129182
0233,2008,Nittedal,20394,59.82736382577637,59.08420949199174,59.45398894154819,12.6,29.9,21.1,18,24.1,6.8,8.6,5.1,36041
0233,2009,Nittedal,20134,59.647058823529406,58.49348140994689,59.065920700559474,12.8,29.6,21.4,18,24.7,7.1,8.8,5.5,35818
0233,2010,Nittedal,22363,59.180926744856755,57.98614406377527,58.57968384354554,12.8,29.4,21.6,18.2,25,7.2,8.8,5.7,37241
0233,2011,Nittedal,22182,58.663625130691,57.76963547538519,58.214032600992205,12.9,29.299999999999997,21.9,18.3,25.4,7.6,9.1,6.1,39580
0233,2012,Nittedal,23723,59.13878273837263,57.71561771561772,58.427332898294026,12.6,29.7,22.7,18.9,26.4,8.1,9.4,6.8,40946
0233,2013,Nittedal,25777,59.65501588742623,57.79481562614093,58.72741340858404,13.5,29.4,23.2,19.1,27.2,8.5,9.5,7.4,43227
0233,2014,Nittedal,26462,59.46834992887624,57.56487384394361,58.52133124860398,13.4,28.9,23.5,19.6,27.4,9.1,9.9,8.3,45959
0233,2015,Nittedal,27935,59.439824945295406,57.59241202021097,58.52197657006959,13.5,29.799999999999997,24,20.1,27.9,9.5,10.2,8.8,47427
0233,2016,Nittedal,30785,59.38563574482939,57.24688541849447,58.319114494465595,12.8,30.4,24.7,20.7,28.8,10.1,10.8,9.4,52861
0233,2017,Nittedal,33251,59.59422283356258,57.41300405837148,58.5060095636066,12.8,30.6,25.3,21.1,29.4,10.5,11.2,9.8,61408
0234,2008,Gjerdrum,16791,58.43416370106762,59.00527505651846,58.711566617862374,11.3,32.4,20.4,17.4,23.5,5.1,5.7,4.4,29115
0234,2009,Gjerdrum,18240,58.72235872235873,58.97718910963944,58.84677564217712,14,31.799999999999997,20.7,17.3,24.2,5.3,5.8,4.7,31104
0234,2010,Gjerdrum,18408,59.04572564612326,58.08062789867998,58.58099982820821,15.2,31.4,21.1,17.4,24.9,5.5,6,4.9,29914
0234,2011,Gjerdrum,19898,59.06752411575563,58.54166666666667,58.81469115191986,14.5,31.3,21.5,17.6,25.4,5.5,6,4.9,30202
0234,2012,Gjerdrum,19675,59.283489096573206,58.29367777022434,58.81014304291288,13.3,31.900000000000002,21.4,17.1,25.8,5.7,6.3,5,29419
0234,2013,Gjerdrum,22092,59.62484624846248,57.60292164674635,58.652618135376756,14.1,30.700000000000003,21.7,17,26.5,5.9,6.4,5.3,29176
0234,2014,Gjerdrum,23417,59.392265193370164,58.23994726433751,58.836617927527016,13.3,30.5,21.9,17.5,26.6,6.4,6.9,5.9,29492
0234,2015,Gjerdrum,24672,59.009419629292005,58.319604612850085,58.67846980714512,14.2,31.599999999999998,22.4,18.1,26.8,7,7,6.9,29502
0234,2016,Gjerdrum,25157,58.8145432325084,57.9344262295082,58.390004744583266,14.2,30.700000000000003,23,18.6,27.5,6.9,6.8,6.9,30083
0234,2017,Gjerdrum,28890,59.235294117647065,58.328035600762874,58.79926672777268,13.7,31.2,23.3,18.4,28.4,7.2,7.1,7.3,30219
0235,2008,Ullensaker,18909,61.16490391777148,60.28279538051525,60.722506868641865,13.5,23.4,17.6,15,20.3,4.2,5.5,3,180381
0235,2009,Ullensaker,19015,61.22681071860118,60.00426469542967,60.61553770701542,14,22.3,18,15.1,20.9,4.4,5.4,3.3,183604
0235,2010,Ullensaker,19745,60.7792029631662,59.983458542973324,60.38228822882288,14.2,22.1,18.5,15.3,21.7,4.4,5.4,3.4,184680
0235,2011,Ullensaker,21528,60.64456356296738,59.699398797595194,60.17419633655796,14.3,21.4,19,15.6,22.3,4.6,5.5,3.6,192690
0235,2012,Ullensaker,22996,60.81444487130234,59.38674964345909,60.105012240690634,14.7,21.6,19.3,15.7,22.9,4.7,5.5,3.9,197304
0235,2013,Ullensaker,23747,60.820872176687736,58.92766497461929,59.88091862772895,15.5,20.700000000000003,19.5,15.7,23.2,4.9,5.5,4.2,204660
0235,2014,Ullensaker,25364,60.679997553965634,58.57631333540566,59.63684567482582,16,20.5,19.7,16.1,23.5,5.6,6.2,5.1,207737
0235,2015,Ullensaker,26900,60.8213162423595,58.58193085849687,59.71480036025218,16.3,20.5,20.1,16.2,24,6,6.4,5.5,211102
0235,2016,Ullensaker,28868,60.943112038002546,58.43918000827081,59.70341337857206,16.1,20.4,20.4,16.5,24.4,6.3,6.6,6.1,218257
0235,2017,Ullensaker,32550,61.28395896742194,58.37557603686636,59.845592843712616,15.8,20.5,20.7,16.9,24.6,6.5,6.7,6.4,228102
0236,2008,Nes (Akershus),14470,60.40124450166291,58.51561649798672,59.46515397082658,15.5,20.6,13.5,10.4,16.5,2.6,3.3,1.8,41751
0236,2009,Nes (Akershus),13647,60.764222435692176,58.82289416846652,59.799237747597836,15.5,18.9,13.6,10.5,16.8,2.6,3.3,1.9,41872
0236,2010,Nes (Akershus),14268,60.600295920524204,59.0282968499733,59.818345992457644,15.600000000000001,19.9,14,10.9,17.1,2.7,3.3,2.1,41252
0236,2011,Nes (Akershus),15205,60.980187695516165,58.843429538006134,59.91915586120007,15.399999999999999,18.700000000000003,14.6,11.3,18,2.8,3.3,2.3,41329
0236,2012,Nes (Akershus),16055,61.0219422998781,58.556872530671654,59.80372006987976,16.1,18,15.2,11.6,18.7,3,3.5,2.5,42475
0236,2013,Nes (Akershus),16722,61.174942551703474,58.990825688073386,60.09384933649529,16.4,17.4,15.5,11.7,19.4,3.1,3.6,2.7,43406
0236,2014,Nes (Akershus),17750,61.120393120393125,59.0749824807288,60.10712160285657,16.7,17.5,16.2,12.1,20.3,3.6,4,3.2,44278
0236,2015,Nes (Akershus),19098,61.239934025419615,59.140849252697215,60.20088192062715,16.3,17.2,16.5,12.4,20.7,3.9,4.2,3.5,46842
0236,2016,Nes (Akershus),21219,60.710873304032106,58.93186003683242,59.827743829091084,16.2,18.2,16.9,12.6,21.3,4.1,4.2,3.9,48287
0236,2017,Nes (Akershus),21945,60.33853923127279,58.77891543420554,59.56405065674875,16.1,18.5,17.3,12.9,21.7,4.4,4.5,4.4,47965
0237,2008,Eidsvoll,13597,61.18130766145207,59.674175382139985,60.428800964049,16.5,18.1,14.6,11.7,17.5,3.3,4.4,2.3,51040
0237,2009,Eidsvoll,13378,61.15199685997449,59.69397828232972,60.42517592638158,16.9,17.9,15.1,11.9,18.2,3.5,4.5,2.4,51238
0237,2010,Eidsvoll,14035,61.050811641532995,59.63222416812609,60.34607762579148,16.4,17,15.7,12.3,19,3.5,4.4,2.7,52245
0237,2011,Eidsvoll,15096,60.7209913631243,59.63153875525009,60.18080272624006,17.299999999999997,17.1,16.3,12.9,19.6,3.7,4.4,3,52509
0237,2012,Eidsvoll,16220,60.921862087962545,59.58061509785648,60.25623236668054,17.200000000000003,17.2,16.7,13.2,20,3.9,4.5,3.2,51577
0237,2013,Eidsvoll,16875,60.74047576462171,59.461678832116796,60.10748803179477,18,16.3,17.1,13.3,20.7,4.1,4.7,3.5,50728
0237,2014,Eidsvoll,17903,60.412840024490514,58.91968727789624,59.672087795848206,17.8,16.2,17.6,13.9,21.2,4.7,5.2,4.3,55281
0237,2015,Eidsvoll,18779,60.20015396458815,58.74253052740972,59.47585850761683,17.6,16.4,18,14.1,22,5.1,5.4,4.8,56319
